CustomerID,Age,Marital_Status,Education,Employment_Type,Suburb,City,Province,Location_Type,Customer_Tenure,Annual_Income,Current_Account,Savings_Account,Credit_Card,Personal_Loan,Home_Loan,Vehicle_Loan,Current_Account_Balance,Savings_Account_Balance,Credit_Card_Balance,Personal_Loan_Balance,Home_Loan_Balance,Vehicle_Loan_Balance,Current_Account_Closed_Date,Savings_Account_Closed_Date,Credit_Card_Closed_Date,Personal_Loan_Closed_Date,Home_Loan_Closed_Date,Vehicle_Loan_Closed_Date,Online_Banking_Registered,Mobile_App_Registered,USSD_Registered,Online_Banking_Txns,Mobile_App_Txns,USSD_Txns,Credit_Score
1786,37,Single,Diploma/Certificate,Unemployed,Rosebank,Johannesburg,Gauteng,Urban,7.2,30607.78,True,False,False,True,True,False,453.75,,,130147.24,965482.32,,,,,,,,True,True,False,3.0,17.0,,642.0
1787,49,Single,Diploma/Certificate,Unemployed,Tlhabane,Rustenburg,North West,Township,3.1,15436.72,False,False,False,False,False,False,,,,,,,2022-11-25,2022-05-24,,,,,True,False,True,6.0,,6.0,373.0
1788,33,Single,Less than matric,,Galeshewe,Kimberley,Northern Cape,Township,1.8,214649.54,False,True,False,False,False,False,,13193.61,,,,,,,,,,,True,True,True,2.0,7.0,11.0,613.0
1789,26,Single,Diploma/Certificate,Unemployed,Langenhoven Park,Bloemfontein,Free State,Suburban,5.3,20752.11,True,True,False,True,False,False,277.76,1999.25,,226040.79,,,,,,,,,True,True,False,4.0,5.0,,563.0
1790,29,Single,Matric,Unemployed,Hillcrest,Durban,KwaZulu-Natal,Suburban,4.2,16998.36,True,False,False,True,False,False,237.0,,,51193.36,,,,,,,,,True,True,True,0.0,3.0,1.0,381.0
1791,33,Single,Less than matric,Part-time employed,Centurion,Tshwane,Gauteng,Suburban,0.9,47327.72,False,False,False,True,False,False,,,,121130.29,,,,,2024-09-16,,,,False,True,True,,2.0,0.0,642.0
1792,41,Single,Matric,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,5.2,161894.6,True,False,True,True,False,False,2395.87,,21683.08,21677.41,,,,,,,,,True,True,True,5.0,11.0,1.0,341.0
1793,17,Married,,Self-employed,Mahikeng CBD,Mahikeng,North West,Urban,2.3,278755.09,True,True,True,False,True,False,5215.85,29851.76,19071.81,,2271464.52,,,,,,,,True,True,False,8.0,20.0,,807.0
1794,37,Married,Diploma/Certificate,Full-time employed,Alexandra,Johannesburg,Gauteng,Township,1.8,396503.99,False,True,True,False,True,True,,27588.26,37852.61,,1602332.5,407704.17,,,,,,,True,True,True,0.0,6.0,5.0,822.0
1795,58,Single,Diploma/Certificate,Part-time employed,Umlazi,Durban,KwaZulu-Natal,Township,7.0,226618.17,True,True,True,False,False,True,3556.78,28635.45,10394.2,,,218251.02,,,,,,,False,True,True,,9.0,7.0,463.0
1796,46,Single,Matric,Self-employed,Soweto,Johannesburg,Gauteng,Township,10.2,178851.42,True,False,True,True,True,True,3589.98,,8549.97,31524.77,1958997.36,832282.88,,,,,,,True,True,False,2.0,9.0,,330.0
1797,20,Single,Diploma/Certificate,Unemployed,Alexandra,Johannesburg,Gauteng,Township,1.3,25340.06,False,False,False,True,False,False,,,,86308.26,,,,,,,,,True,True,True,3.0,3.0,5.0,466.0
1798,47,Single,Diploma/Certificate,Part-time employed,Soweto,Johannesburg,Gauteng,Township,1.5,145490.07,False,True,True,False,False,True,,13827.12,22523.55,417.67,,613328.09,,,,,,,True,True,True,1.0,8.0,10.0,538.0
1799,26,,Less than matric,Retired,Mamelodi,Tshwane,Gauteng,Township,2.7,198096.68,True,True,True,False,False,False,3002.86,18263.7,24375.65,,,,,,,,,,True,True,False,2.0,4.0,,688.0
1800,43,Single,Bachelor's,Full-time employed,Galeshewe,Kimberley,Northern Cape,Township,8.9,454072.31,True,True,False,False,True,False,7127.09,46471.08,,,,,,,,,,,True,False,False,3.0,,3.0,577.0
1801,40,Single,Matric,Unemployed,Motherwell,Gqeberha,Eastern Cape,Township,4.8,13880.72,False,False,False,True,False,False,,,,171906.27,,,,,,,,,False,True,True,,7.0,7.0,406.0
1802,62,Single,Bachelor's,Self-employed,Tlhabane,Rustenburg,North West,Township,3.9,131263.91,False,False,True,True,False,False,,,11579.2,101793.38,,,,,,,,,True,False,True,5.0,,0.0,749.0
1803,37,Single,Less than matric,,Mitchells Plain,,Western Cape,Township,2.6,27371.1,False,False,False,False,False,False,,,,,,,,,,,,,False,False,False,,,,
1804,40,Married,Matric,Self-employed,Umlazi,Durban,KwaZulu-Natal,Township,9.3,177651.17,True,True,False,True,True,False,2242.05,10831.12,,146278.04,2087332.27,,,,,,,,True,True,False,0.0,4.0,,702.0
1805,48,Married,Matric,Unemployed,Mamelodi,Tshwane,Gauteng,Township,8.7,31221.51,False,True,False,True,False,False,,3737.37,,203844.22,,,,,,,,,False,False,True,,,8.0,632.0
1806,42,Married,Matric,Full-time employed,Newlands,Cape Town,Western Cape,Suburban,4.5,237605.43,True,True,True,False,False,True,3718.61,16017.78,13332.01,,,466194.48,,,,,,,True,True,False,0.0,6.0,,497.0
1807,52,Single,Less than matric,Unemployed,Soweto,Johannesburg,Gauteng,Township,3.0,12151.45,True,True,True,True,False,True,175.8,840.49,1534.57,148271.43,,150373.68,,,,,,,True,True,True,1.0,3.0,9.0,708.0
1808,18,Married,Matric,Full-time employed,Fourways,Johannesburg,Gauteng,Suburban,0.7,227652.16,True,False,True,False,True,False,4393.77,,8088.24,,395876.42,,,,,,,,True,False,False,1.0,,,617.0
1809,31,Married,Matric,Full-time employed,Mamelodi,Tshwane,Gauteng,Township,1.9,158930.29,False,True,True,False,False,True,,14804.62,8495.02,,,232135.15,,,,,,,True,False,False,0.0,,,555.0
1810,24,Single,Bachelor's,Informal trader,Mdantsane,East London,Eastern Cape,Township,2.7,219654.67,False,False,False,True,False,True,,,,47286.8,,358162.22,,2021-09-11,,,,,False,True,True,,7.0,5.0,473.0
1811,42,Single,Bachelor's,Full-time employed,Rosebank,Johannesburg,Gauteng,Urban,2.3,247877.0,True,True,True,True,True,False,5332.16,24396.87,9859.35,143275.78,724723.08,,,,,,,,True,True,False,0.0,15.0,,505.0
1812,46,Married,Matric,Full-time employed,Umlazi,Durban,KwaZulu-Natal,Township,2.1,264016.07,True,True,False,True,False,False,4563.68,27590.41,,37453.06,,,,,,,,,True,False,True,0.0,,0.0,518.0
1813,52,Married,Less than matric,Self-employed,Hillcrest,Durban,KwaZulu-Natal,Suburban,0.4,192876.66,False,True,True,False,True,True,,22587.76,19373.06,,2800000.0,,,,,,,,True,True,False,1.0,8.0,,789.0
1814,61,Single,Less than matric,Retired,Mdantsane,East London,Eastern Cape,Township,3.2,54715.68,True,False,False,False,False,False,832.52,,,,,,,,,,,,False,False,True,,,10.0,351.0
1815,41,Single,Matric,Full-time employed,Khayelitsha,Cape Town,Western Cape,Township,7.4,87962.8,False,True,False,True,False,True,,9170.24,,41688.2,,573674.53,,,,,,,False,True,False,,11.0,,527.0
1816,41,Married,Matric,Full-time employed,Mitchells Plain,Cape Town,,Township,3.2,111985.99,True,True,False,False,False,False,1403.27,10479.03,,,,,,,,,,,True,True,True,5.0,1.0,0.0,
1817,49,Married,Matric,Full-time employed,Alexandra,Johannesburg,Gauteng,Township,3.0,220794.41,True,False,False,False,False,True,4233.83,,,,,442892.3,,,,,,,False,True,False,,4.0,,577.0
1818,71,Married,Bachelor's,Full-time employed,Khayelitsha,Cape Town,Western Cape,Township,7.1,191063.7,False,True,True,False,False,True,,22633.65,8051.84,,,442239.24,,,,,,,True,False,False,1.0,,,564.0
1819,51,Married,Diploma/Certificate,Full-time employed,,,,,1.6,165344.1,True,False,True,False,False,False,2872.07,,15184.26,,,,,2021-08-15,,,,,False,False,False,,,,417.0
1820,49,Single,Bachelor's,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,4.8,168459.93,True,True,True,False,False,True,,22174.07,19286.48,,,751704.87,,,,,,,True,True,False,7.0,17.0,,730.0
1821,54,Single,Less than matric,Part-time employed,Newlands,Cape Town,Western Cape,Suburban,4.7,50329.45,True,True,False,False,False,False,857.72,4276.72,,,,,,,,,,,False,False,False,,,,633.0
1822,59,Married,Matric,Self-employed,Nelspruit,Mbombela,Mpumalanga,Urban,9.7,333066.2,True,False,True,False,True,True,6867.02,,17209.66,,2396977.66,850000.0,,,,,,,False,False,False,,,,551.0
1823,59,Married,Matric,Unemployed,Rosebank,Johannesburg,Gauteng,Urban,7.9,9502.24,True,True,False,False,False,True,195.85,991.73,,,,365727.7,,,,,,,True,True,False,3.0,4.0,,510.0
1824,66,Divorced,Matric,Full-time employed,Umhlanga,,KwaZulu-Natal,Urban,4.7,447701.1,True,False,True,False,True,False,6668.81,,37512.53,,348502.46,,,,,,,,False,False,True,,,0.0,537.0
1825,20,Married,Diploma/Certificate,Self-employed,Rosebank,Johannesburg,Gauteng,Urban,3.0,186519.59,True,True,True,False,True,True,2582.32,26473.68,17928.53,,643290.65,398367.59,,,,,,,True,True,True,9.0,17.0,3.0,754.0
1826,54,Single,Matric,Unemployed,Centurion,Tshwane,Gauteng,Suburban,2.9,32643.65,True,False,False,False,False,False,642.15,,,,,,,,,,,,False,False,False,,,,522.0
1827,33,Single,Matric,Informal trader,Green Point,Cape Town,Western Cape,Urban,2.3,52554.44,True,True,False,False,False,False,804.11,4499.67,,,,,,,,,,,False,True,False,,4.0,,545.0
1828,43,Married,Matric,Full-time employed,Mdantsane,East London,Eastern Cape,Township,3.2,1395803.03,True,True,True,False,False,True,20943.4,73962.13,109880.1,,,440599.96,,,,,,,False,False,False,,,,564.0
1829,25,Single,Matric,Self-employed,Rosebank,Johannesburg,Gauteng,Urban,6.5,23919.57,True,True,False,False,False,False,473.06,2851.34,,,,,,,,,,,False,True,False,,2.0,,763.0
1830,34,,Diploma/Certificate,Self-employed,Galeshewe,Kimberley,,Township,1.3,532112.72,True,False,True,False,False,True,9435.24,,49427.75,,,780676.51,,,,,,,True,True,False,0.0,6.0,,561.0
1831,45,Divorced,Less than matric,Full-time employed,Mdantsane,East London,Eastern Cape,Township,1.9,72768.79,False,False,False,True,False,False,,,,74967.5,,,,,,,,,False,True,True,,2.0,5.0,550.0
1832,22,Single,Diploma/Certificate,Full-time employed,Fourways,Johannesburg,Gauteng,Suburban,1.0,156508.78,False,False,False,False,False,False,,,,,,,,,,,,,True,False,True,0.0,,4.0,518.0
1833,21,Married,Matric,Full-time employed,Hillcrest,Durban,KwaZulu-Natal,Suburban,2.1,117782.44,False,True,False,False,False,False,,14491.95,,,,,,,,,,,True,True,True,3.0,2.0,5.0,556.0
1834,58,Married,Matric,Unemployed,Sandton,Johannesburg,Gauteng,Urban,2.0,90741.92,False,False,False,False,False,False,,,,,,,,,,,,,True,False,False,0.0,,,672.0
1835,37,Single,Matric,Full-time employed,Umhlanga,Durban,KwaZulu-Natal,Urban,4.1,135895.76,False,False,False,False,False,False,,,,,,,,,,,,,False,False,False,,,,724.0
1836,19,Single,Less than matric,Full-time employed,Umlazi,Durban,KwaZulu-Natal,Township,2.4,144212.16,True,True,False,False,False,False,2469.88,13918.15,,,,,,,,,,,True,True,True,3.0,2.0,7.0,563.0
1837,18,Single,Matric,Full-time employed,Soweto,Johannesburg,Gauteng,Township,2.0,126806.91,False,True,False,False,False,False,,6555.32,,,,,,,,,,,True,True,True,3.0,5.0,1.0,198.0
1838,37,Married,Matric,Unemployed,Tlhabane,Rustenburg,North West,Township,3.2,36982.68,True,False,False,False,False,True,454.57,,,,,288693.64,,,,,,,True,True,True,0.0,4.0,4.0,335.0
1839,45,Single,Less than matric,Self-employed,Newlands,Cape Town,Western Cape,Suburban,4.0,206151.97,True,False,True,False,False,False,3897.28,,9545.94,,,,,,,,,,True,True,True,4.0,8.0,1.0,744.0
1840,60,Single,Diploma/Certificate,Self-employed,Tembisa,Ekurhuleni,Gauteng,Township,6.7,388351.25,True,True,True,True,False,False,5211.77,24147.72,31500.72,15304.15,,,,,,,,,True,True,True,6.0,5.0,7.0,768.0
1841,41,Married,Less than matric,Unemployed,Umlazi,Durban,KwaZulu-Natal,Township,9.8,3565.73,False,True,False,True,False,False,,232.89,,146501.73,,,2024-01-20,,,,,,True,False,False,0.0,,,416.0
1842,42,Single,Matric,Retired,Centurion,Tshwane,Gauteng,Suburban,6.8,163009.96,True,False,True,False,False,False,2702.75,,16853.5,,,,,,,,,,True,True,False,2.0,2.0,,469.0
1843,42,Single,Matric,Full-time employed,Soweto,Johannesburg,Gauteng,Township,6.5,154212.38,False,False,True,False,False,False,,,26970.03,,,,,,,,,,True,True,True,2.0,5.0,6.0,514.0
1844,70,Married,Matric,Unemployed,Umlazi,Durban,KwaZulu-Natal,Township,4.3,10222.72,False,False,False,True,False,False,,,,71382.86,,,,,,,,,False,True,False,,0.0,,681.0
1845,59,Divorced,Diploma/Certificate,Full-time employed,Motherwell,Gqeberha,Eastern Cape,Township,5.0,311216.18,True,False,True,True,False,False,3855.28,,6485.97,95785.74,,,,,,,,,True,True,False,20.0,0.0,,773.0
1846,41,Married,Diploma/Certificate,Unemployed,Fourways,Johannesburg,Gauteng,Suburban,5.1,7336.91,False,True,False,False,False,True,,481.35,,,,163485.36,,,,,,,False,True,False,,0.0,,426.0
1847,42,Single,Diploma/Certificate,Self-employed,Sandton,Johannesburg,Gauteng,Urban,1.7,104498.36,True,True,True,False,False,False,1816.67,11338.08,4853.9,594.36,,,,,,,,,True,True,True,13.0,9.0,2.0,708.0
1848,44,Single,Postgraduate,Unemployed,Rosebank,Johannesburg,Gauteng,Urban,4.6,56168.71,False,False,True,True,False,False,,,4582.09,50353.45,,,,,,,,,True,False,False,3.0,,,209.0
1849,18,Single,Matric,Full-time employed,Mamelodi,Tshwane,Gauteng,Township,1.9,165465.13,True,False,True,False,False,False,3077.94,,1059.88,,,,,,,,,,True,True,False,0.0,3.0,,854.0
1850,18,Single,Matric,Full-time employed,Langenhoven Park,Bloemfontein,Free State,Suburban,4.7,177939.71,True,False,False,False,True,False,2496.21,,,,1138265.18,,,2021-10-18,,,,,True,False,False,0.0,,,170.0
1851,33,Single,Matric,Full-time employed,Rosebank,Johannesburg,Gauteng,Urban,3.3,130267.8,True,False,False,True,False,False,1782.34,,,15533.82,,711.72,,,,,,,False,True,False,,3.0,,497.0
1852,45,Single,Matric,Full-time employed,Soweto,Johannesburg,Gauteng,Township,4.4,277671.17,True,True,True,False,False,False,3513.89,28058.57,19697.29,,,,,,,,,,True,False,False,3.0,,,663.0
1853,54,Married,Diploma/Certificate,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,4.0,292862.5,True,True,False,False,True,False,6117.92,24998.8,,,2214858.53,,,,,,,,False,False,False,,,,480.0
1854,23,Married,Matric,Full-time employed,Botshabelo,Bloemfontein,Free State,Township,4.4,,True,False,False,True,False,False,2012.93,,,52883.92,,,,,,,,,False,False,True,,,6.0,468.0
1855,59,Single,Matric,Self-employed,Tembisa,,Gauteng,Township,0.6,27571.14,False,False,True,False,True,False,,,1602.86,,745891.66,,,,,,,,False,True,True,,4.0,8.0,898.0
1856,62,Married,Less than matric,Unemployed,Waterfront,Cape Town,Western Cape,Urban,3.9,54458.54,True,False,False,True,False,False,,,,17888.71,,,,,,,,,True,False,False,1.0,,,906.0
1857,52,Single,Diploma/Certificate,Full-time employed,Hillcrest,Durban,KwaZulu-Natal,Suburban,4.6,95079.28,True,False,False,True,False,True,1415.93,,,138633.37,,547753.23,,,,,,,True,True,False,0.0,5.0,,459.0
1858,22,Single,Diploma/Certificate,Student,Mdantsane,East London,,Township,3.2,14978.97,True,True,False,False,False,True,179.01,783.71,,,,184797.87,,,,,,,True,False,True,0.0,,1.0,467.0
1859,18,Single,Matric,Unemployed,Alexandra,Johannesburg,Gauteng,Township,1.1,48516.18,False,False,False,False,False,False,,,,,,,2023-10-28,,,,,,False,False,False,,,,659.0
1860,23,Single,Matric,Informal trader,Umlazi,Durban,KwaZulu-Natal,Township,1.8,14249.52,False,False,False,False,False,False,,,,,,,,,,,,,False,True,True,,1.0,4.0,559.0
1861,28,Single,Matric,Unemployed,Rosebank,Johannesburg,Gauteng,Urban,1.3,44022.68,False,False,False,True,False,False,,,,178365.36,,,,,,,,,False,True,False,,3.0,,305.0
1862,53,Single,Diploma/Certificate,Unemployed,Khayelitsha,Cape Town,Western Cape,Township,4.4,19343.91,True,False,True,False,False,False,234.74,,1054.49,,,,,,,,,,False,True,False,,2.0,,503.0
1863,31,Single,Matric,Unemployed,Waterfront,Cape Town,Western Cape,Urban,2.9,18424.92,True,True,True,False,False,False,323.21,2309.3,816.63,,,,,,,,,,True,True,True,4.0,3.0,0.0,231.0
1864,59,Single,Matric,Retired,Mdantsane,East London,Eastern Cape,Township,10.8,103593.09,True,True,True,False,False,True,1545.25,9721.94,12809.91,,,284917.62,,,,,,,True,False,False,3.0,,,734.0
1865,45,Married,Bachelor's,Full-time employed,Galeshewe,Kimberley,Northern Cape,Township,3.0,84313.83,True,True,False,True,False,True,1430.53,4693.53,,50328.34,,345830.65,,,,,,,False,True,False,,4.0,,496.0
1866,40,Married,Bachelor's,Informal trader,Rosebank,Johannesburg,Gauteng,Urban,8.4,54090.04,False,True,False,False,False,False,,8152.27,,,,,,,,,,,True,True,False,6.0,13.0,,
1867,18,Single,Bachelor's,Unemployed,Mahikeng CBD,Mahikeng,North West,Urban,1.7,989.91,True,False,True,True,False,False,17.1,,89.44,125897.59,,,,,,,,,True,False,True,0.0,,2.0,452.0
1868,37,Single,Matric,Informal trader,Khayelitsha,Cape Town,Western Cape,Township,3.6,908694.04,False,True,False,False,True,True,,69472.64,,,2800000.0,759545.65,2022-01-31,,,,,,True,True,False,0.0,12.0,,644.0
1869,23,Married,Bachelor's,Part-time employed,Alexandra,Johannesburg,Gauteng,Township,1.3,19419.21,False,True,False,False,False,False,,2053.23,,,,,,,,,,,False,True,True,,1.0,3.0,605.0
1870,52,Single,Matric,Full-time employed,Nelspruit,Mbombela,Mpumalanga,Urban,6.0,90684.13,False,True,True,False,False,False,339.69,9852.46,13685.65,,,,,,,,,,True,True,True,1.0,13.0,4.0,348.0
1871,34,Single,Bachelor's,Unemployed,Fourways,Johannesburg,Gauteng,Suburban,1.5,40143.19,False,False,True,False,False,True,,,6359.62,,,293776.96,,,,,,,False,True,False,,0.0,,684.0
1872,51,Married,Less than matric,Full-time employed,Newlands,Cape Town,Western Cape,Suburban,5.4,142702.83,True,True,False,False,False,False,2762.19,17677.71,,,,,,,,,,,True,True,False,0.0,4.0,,
1873,49,Single,Diploma/Certificate,Retired,Umhlanga,Durban,KwaZulu-Natal,Urban,10.2,129980.0,True,True,False,False,True,False,2771.99,19309.43,,,756168.83,,,,,,,,True,False,False,5.0,,,753.0
1874,42,Single,Bachelor's,Part-time employed,Hillcrest,Durban,KwaZulu-Natal,Suburban,7.5,28376.73,True,True,True,True,True,False,368.84,3006.42,1471.29,25296.05,1639317.54,,,,,,,,False,False,False,,,,689.0
1875,39,Single,Less than matric,Full-time employed,Umhlanga,Durban,KwaZulu-Natal,Urban,6.7,1098433.96,True,True,True,False,True,False,25201.59,84805.52,33334.11,,2580066.06,,,,,,,,False,True,False,,9.0,,438.0
1876,48,Married,Bachelor's,Self-employed,Sandton,,Gauteng,Urban,5.8,48572.5,True,True,False,True,True,False,841.9,4496.96,,109421.48,1164117.54,,,,,,,,True,True,True,8.0,3.0,2.0,658.0
1877,25,Single,Matric,Full-time employed,Khayelitsha,Cape Town,Western Cape,Township,1.5,98906.56,False,False,False,False,True,True,,,,,1896385.25,430549.97,,,,,,,False,True,True,,2.0,3.0,226.0
1878,34,Married,Diploma/Certificate,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,3.5,,True,False,True,False,False,False,1304.82,,6410.96,,,,,,,,,,True,True,False,5.0,5.0,,622.0
1879,36,Single,Matric,Informal trader,Mitchells Plain,Cape Town,Western Cape,Township,6.1,35744.82,True,False,False,False,False,False,557.07,,,,,,,,,,,,False,False,True,,,1.0,
1880,25,Single,Matric,Self-employed,Umhlanga,Durban,KwaZulu-Natal,Urban,3.2,162640.27,True,False,True,True,False,True,2492.43,,22020.96,12190.92,,782206.05,,,,,,,False,True,False,,8.0,,600.0
1881,48,Married,Bachelor's,Full-time employed,Motherwell,Gqeberha,Eastern Cape,Township,2.3,184487.11,False,True,False,True,False,False,,14293.88,353.06,17484.38,,,,,,,,,True,True,True,0.0,4.0,7.0,484.0
1882,51,Single,Matric,Full-time employed,Tlhabane,Rustenburg,North West,Township,2.0,169365.79,False,False,False,True,False,False,,,,70335.18,,,,,,,,,False,True,True,,10.0,4.0,339.0
1883,21,Single,Diploma/Certificate,Student,Botshabelo,Bloemfontein,Free State,Township,1.3,4907.59,True,True,True,False,False,False,91.57,343.64,172.8,,,,,,,,,,False,True,False,,5.0,,776.0
1884,31,Married,,Informal trader,Motherwell,Gqeberha,Eastern Cape,Township,4.3,267274.94,True,True,True,False,False,False,4449.41,21722.7,7217.75,,,,,,,,,,True,True,False,3.0,7.0,,304.0
1885,45,Married,Matric,Unemployed,Galeshewe,Kimberley,Northern Cape,Township,3.6,5133.42,True,True,False,True,False,False,65.95,390.21,,56996.02,,,,,,,,,True,True,False,0.0,1.0,,336.0
1886,41,Single,Less than matric,Full-time employed,Tembisa,Ekurhuleni,Gauteng,Township,5.1,263782.61,True,True,True,False,False,False,3889.35,19970.33,4963.85,,,,,,,,,,True,True,False,0.0,4.0,,582.0
1887,27,Single,Bachelor's,Student,Khayelitsha,Cape Town,Western Cape,Township,1.3,3147.04,True,False,True,False,False,True,59.81,,311.09,,358.19,108936.13,,,,,,,True,True,False,2.0,2.0,,617.0
1888,53,Single,Matric,Unemployed,Khayelitsha,Cape Town,Western Cape,Township,3.9,27249.44,False,False,False,True,False,False,,,,52398.66,,,,,,,,,True,True,False,6.0,7.0,,761.0
1889,29,Single,Matric,Full-time employed,Motherwell,Gqeberha,Eastern Cape,Township,4.2,519947.39,True,True,True,True,False,False,6428.86,45029.1,30092.19,49087.95,,,,,,,,,False,True,True,,10.0,1.0,528.0
1890,53,Married,Bachelor's,Unemployed,Sandton,Johannesburg,Gauteng,Urban,4.4,14854.02,False,False,False,False,False,False,,,,,,,,,,,,,True,False,False,2.0,,,485.0
1891,44,Single,Bachelor's,Student,Mahikeng CBD,Mahikeng,North West,Urban,3.9,50082.83,True,True,True,True,False,True,1031.72,4429.16,335.41,59289.99,,313911.76,,,,,,,True,True,False,3.0,14.0,,730.0
1892,35,Single,Less than matric,Full-time employed,Soweto,Johannesburg,Gauteng,Township,1.9,105850.75,True,True,False,False,True,False,1673.66,5179.35,,,1813670.82,,,,,,,,True,True,True,0.0,9.0,0.0,724.0
